session_id,customer_id,session_date,duration_minutes,pages_viewed,device,traffic_source,converted
526,1806,2026-07-05,2.1,7,mobile,paid,0
527,2197,2024-06-04,1.9,7,mobile,organic,0
528,1026,2024-10-24,11.6,6,mobile,organic,0
529,1362,2025-05-19,49.1,5,mobile,organic,0
530,1705,2025-03-25,4.0,3,tablet,email,1
531,2121,2025-08-26,38.3,8,mobile,social,0
532,3468,2025-04-09,8.2,4,desktop,organic,0
533,2755,2025-01-18,7.1,6,mobile,paid,0
534,1932,2025-06-30,23.6,5,desktop,paid,0
535,3622,2026-01-26,41.0,6,desktop,social,1
536,4475,2025-03-21,15.6,8,mobile,email,1
537,4674,2025-08-06,5.6,6,desktop,social,0
538,3130,2024-11-18,1.9,8,desktop,email,1
539,3903,2024-10-24,16.6,5,mobile,social,0
540,4332,2025-04-27,7.8,7,mobile,email,1
541,2926,2025-12-04,7.0,4,desktop,paid,0
542,1740,2026-04-13,2.9,8,mobile,direct,0
543,1915,2025-10-07,13.4,7,tablet,organic,0
544,4454,2025-09-19,7.3,8,desktop,organic,0
545,4097,2024-06-07,16.4,5,desktop,email,0
546,1852,2025-01-06,13.9,11,desktop,social,0
547,4666,2024-09-03,1.5,4,mobile,email,0
548,4168,2024-10-01,27.2,5,mobile,direct,0
549,717,2025-10-07,3.4,10,desktop,organic,0
550,3923,2024-06-12,10.1,5,desktop,paid,1
551,2996,2026-06-24,3.8,2,desktop,organic,0
552,1112,2026-06-29,14.5,13,tablet,paid,0
553,4030,2025-08-09,3.3,6,mobile,direct,0
554,1835,2025-12-03,15.1,9,mobile,paid,0
555,3694,2025-06-26,9.8,9,mobile,organic,0
556,4691,2026-07-02,9.1,3,mobile,email,0
557,1566,2025-05-07,15.7,6,mobile,social,0
558,177,2026-06-12,23.8,5,mobile,organic,0
559,1666,2024-07-19,9.9,3,mobile,direct,0
560,1039,2025-03-05,14.9,3,desktop,organic,0
561,2196,2026-01-22,24.3,7,mobile,direct,0
562,2451,2026-06-20,35.9,7,desktop,direct,0
563,4190,2025-01-02,33.3,7,mobile,organic,0
564,753,2026-07-08,8.0,6,mobile,paid,0
565,3352,2025-08-11,40.7,3,mobile,paid,0
566,1672,2024-10-23,38.2,5,desktop,email,0
567,2804,2025-01-26,16.6,5,mobile,paid,0
568,1116,2025-05-28,22.5,7,tablet,paid,0
569,556,2026-07-09,4.7,5,desktop,direct,0
570,2582,2025-06-09,32.1,4,mobile,direct,1
571,2198,2024-11-24,8.6,6,mobile,social,1
572,2471,2025-05-07,4.0,3,tablet,direct,0
573,4344,2026-03-01,32.7,8,mobile,social,0
574,747,2025-01-26,3.1,8,desktop,social,0
575,1915,2026-02-26,9.4,9,mobile,social,0
576,2144,2025-09-01,20.2,6,mobile,paid,0
577,328,2024-07-10,7.9,7,desktop,organic,1
578,4669,2025-05-04,32.9,13,mobile,paid,0
579,4916,2025-10-12,3.6,3,mobile,organic,0
580,944,2025-11-06,4.2,8,mobile,direct,1
581,3224,2026-03-27,12.4,6,mobile,organic,0
582,988,2025-07-23,10.8,5,mobile,organic,0
583,3760,2026-05-18,15.1,6,mobile,email,0
584,1946,2024-09-21,21.1,6,desktop,paid,0
585,4568,2024-11-22,15.5,3,mobile,organic,1
586,3704,2025-12-08,18.1,2,mobile,social,0
587,1248,2024-06-12,13.5,8,mobile,social,0
588,2520,2025-03-10,10.3,8,desktop,social,0
589,1564,2026-04-07,27.8,5,desktop,email,0
590,4996,2024-09-16,44.9,6,desktop,direct,0
591,3067,2025-03-14,1.2,5,mobile,social,0
592,704,2024-08-02,26.3,4,tablet,paid,0
593,302,2026-06-01,20.7,7,tablet,social,0
594,3131,2026-07-10,9.8,9,desktop,direct,0
595,3173,2025-01-12,1.4,4,desktop,email,1
596,3261,2026-07-07,8.6,5,tablet,organic,0
597,3608,2026-03-05,2.4,4,desktop,organic,0
598,1625,2024-06-09,32.1,6,mobile,paid,0
599,4784,2024-12-10,16.9,7,desktop,paid,0
600,4931,2024-12-23,18.4,12,mobile,email,0
601,3425,2025-07-12,2.2,6,desktop,paid,0
602,1286,2024-10-31,1.9,7,mobile,social,1
603,1761,2024-09-06,6.5,8,mobile,social,0
604,2914,2026-01-08,61.1,3,mobile,direct,0
605,3505,2025-09-14,4.2,7,desktop,direct,0
606,2868,2026-07-25,9.7,10,desktop,social,0
607,370,2025-06-16,11.3,4,mobile,social,0
608,2280,2025-09-11,6.8,8,mobile,paid,0
609,2592,2026-04-08,5.1,5,tablet,organic,0
610,2687,2026-02-07,7.5,6,desktop,paid,0
611,1000,2026-07-04,19.1,6,tablet,social,0
612,3415,2026-04-02,9.9,7,mobile,direct,0
613,4604,2024-06-23,5.3,7,mobile,direct,0
614,390,2025-02-19,8.1,4,mobile,email,0
615,3611,2025-03-10,1.4,8,mobile,social,0
616,572,2025-01-26,5.5,6,desktop,organic,0
617,3041,2025-03-27,4.9,7,mobile,organic,0
618,1081,2026-07-23,37.5,5,mobile,email,1
619,726,2025-05-16,18.2,10,mobile,email,0
620,1758,2026-05-05,4.2,3,mobile,email,0
621,2652,2025-08-28,2.1,6,mobile,organic,0
622,2658,2025-08-27,11.3,7,mobile,paid,0
623,4334,2026-04-13,2.7,3,mobile,email,0
624,258,2026-01-05,3.5,12,mobile,social,0
625,4364,2024-09-08,12.4,4,mobile,social,0
626,298,2026-02-05,15.0,6,mobile,paid,0
627,1870,2026-06-28,6.7,4,mobile,email,0
628,1459,2024-07-03,17.6,8,mobile,social,0
629,57,2025-09-04,12.0,8,desktop,organic,0
630,4936,2025-09-21,30.1,6,mobile,organic,0
631,2153,2025-12-22,1.7,7,mobile,social,1
632,4043,2024-12-23,9.8,9,mobile,organic,0
633,2267,2024-09-27,42.6,3,mobile,organic,0
634,3955,2026-06-22,3.8,5,desktop,direct,0
635,2352,2026-03-27,13.5,5,mobile,organic,1
636,2683,2025-11-09,16.2,3,desktop,organic,0
637,2946,2026-05-22,22.2,5,mobile,direct,1
638,963,2026-06-01,14.9,5,mobile,organic,0
639,1142,2025-05-21,36.5,6,mobile,email,0
640,2689,2025-01-20,30.8,11,mobile,organic,1
641,674,2024-06-01,9.7,4,desktop,organic,0
642,1072,2024-12-04,19.7,5,desktop,social,0
643,1184,2025-06-01,4.6,6,desktop,organic,0
644,4948,2024-06-09,6.1,4,mobile,direct,0
645,1697,2025-11-02,1.4,4,mobile,organic,0
646,322,2025-01-17,9.3,7,mobile,direct,0
647,2835,2025-08-24,20.0,4,desktop,social,0
648,2452,2025-03-11,6.9,5,desktop,paid,0
649,4362,2024-08-03,1.1,6,desktop,direct,0
650,983,2025-07-05,17.6,7,mobile,direct,0
651,2232,2024-12-26,21.3,6,mobile,direct,1
652,62,2025-10-16,2.8,4,desktop,organic,0
653,4591,2026-07-19,6.7,8,mobile,organic,1
654,1571,2024-11-18,1.4,8,mobile,paid,0
655,1669,2025-01-28,22.8,8,desktop,email,0
656,339,2026-03-13,12.6,8,desktop,organic,0
657,1288,2025-03-14,15.9,9,tablet,paid,0
658,3207,2026-04-15,7.1,5,desktop,email,0
659,4350,2026-06-08,1.9,5,desktop,direct,0
660,307,2024-10-09,4.0,5,mobile,social,0
661,4121,2025-10-15,22.9,6,mobile,social,0
662,1671,2025-03-18,6.8,6,desktop,email,0
663,1242,2025-04-20,2.4,6,mobile,organic,0
664,2628,2025-06-22,17.4,4,mobile,paid,1
665,2439,2024-06-14,2.0,6,desktop,social,0
666,3240,2026-03-30,12.3,4,mobile,email,0
667,1018,2025-09-21,5.8,7,mobile,email,0
668,335,2024-12-25,1.1,6,desktop,organic,0
669,3864,2026-06-17,20.1,4,desktop,direct,1
670,948,2026-03-29,3.2,5,mobile,direct,0
671,4409,2026-01-02,7.3,6,desktop,organic,0
672,4989,2026-04-10,6.7,6,mobile,paid,0
673,4161,2025-11-06,3.2,11,desktop,email,0
674,2536,2025-08-13,2.0,3,desktop,email,0
675,3205,2025-08-11,2.8,6,desktop,direct,0
676,3785,2024-12-23,9.3,8,mobile,organic,0
677,4873,2025-04-08,11.9,7,mobile,direct,1
678,2395,2025-01-30,2.8,13,desktop,direct,0
679,4696,2025-02-04,33.2,1,mobile,direct,0
680,2408,2026-01-25,10.9,6,desktop,organic,1
681,959,2026-01-01,13.3,8,desktop,organic,1
682,4998,2025-02-23,3.2,3,mobile,social,0
683,702,2025-01-11,1.3,9,mobile,direct,0
684,2078,2024-06-26,9.7,6,mobile,organic,0
685,2765,2025-07-04,3.3,4,desktop,direct,0
686,3228,2025-07-14,8.2,7,desktop,organic,0
687,1043,2025-02-17,48.7,9,tablet,organic,0
688,691,2026-03-30,30.3,7,tablet,paid,0
689,859,2025-07-10,1.3,6,mobile,organic,0
690,103,2026-03-03,16.8,6,desktop,social,0
691,404,2026-06-17,18.8,7,mobile,organic,0
692,711,2025-11-17,12.0,4,mobile,direct,0
693,3809,2024-06-18,6.2,5,mobile,organic,0
694,863,2025-04-05,5.3,4,desktop,direct,0
695,1036,2026-05-26,23.1,7,desktop,direct,0
696,4889,2024-10-22,12.6,5,tablet,direct,1
697,615,2025-03-15,8.9,3,desktop,social,0
698,4790,2026-04-05,27.9,4,desktop,paid,0
699,3543,2024-07-12,3.3,4,desktop,organic,0
700,202,2026-03-08,17.6,9,mobile,direct,0
701,79,2024-08-11,1.2,6,desktop,organic,0
702,4307,2024-10-04,1.4,5,desktop,paid,1
703,3636,2024-10-10,10.7,8,desktop,organic,0
704,442,2025-03-10,15.5,6,mobile,organic,0
705,621,2026-01-10,31.9,3,desktop,social,0
706,2957,2025-08-19,19.1,4,mobile,direct,0
707,3112,2024-09-27,2.2,5,mobile,paid,0
708,2002,2026-01-31,3.5,5,desktop,email,1
709,3083,2026-01-16,26.6,2,desktop,social,0
710,2722,2024-12-24,12.0,3,mobile,email,0
711,3256,2026-01-21,14.5,3,desktop,direct,0
712,3475,2026-03-13,2.8,8,mobile,social,0
713,1469,2026-06-05,11.8,4,desktop,organic,0
714,2528,2025-03-14,13.2,6,mobile,paid,0
715,4262,2025-07-08,28.2,6,tablet,organic,0
716,3774,2026-04-19,12.8,6,mobile,paid,0
717,56,2026-06-22,4.8,8,mobile,social,0
718,1815,2024-08-11,29.7,6,mobile,email,0
719,2898,2025-06-14,1.1,8,mobile,social,0
720,4599,2025-06-19,52.4,5,mobile,organic,0
721,1905,2025-10-14,52.0,5,mobile,organic,0
722,3476,2026-05-09,21.3,5,desktop,paid,0
723,3652,2025-07-03,9.5,9,desktop,social,0
724,2413,2024-07-31,3.7,5,desktop,paid,1
725,4778,2026-04-22,8.9,6,mobile,paid,0
726,3030,2025-01-18,4.7,5,desktop,organic,0
727,3815,2025-06-06,21.2,6,mobile,email,1
728,4503,2024-11-28,6.7,4,mobile,organic,0
729,1760,2025-12-07,13.5,4,desktop,paid,0
730,2510,2026-06-04,56.6,6,desktop,direct,0
731,4143,2026-01-22,6.1,2,mobile,email,0
732,2855,2026-07-02,13.3,8,desktop,direct,1
733,4977,2025-05-09,38.8,5,mobile,paid,0
734,1760,2025-11-06,11.7,7,desktop,organic,0
735,2328,2025-10-27,7.4,8,mobile,direct,1
736,2819,2026-05-18,22.9,3,mobile,direct,0
737,2025,2025-04-09,30.8,10,tablet,direct,0
738,1923,2024-11-02,14.4,7,desktop,organic,1
739,4314,2024-07-26,45.3,7,mobile,paid,1
740,742,2024-09-15,5.7,4,mobile,organic,1
741,3925,2026-02-13,17.2,6,mobile,email,0
742,1607,2026-04-11,11.6,7,mobile,social,0
743,1932,2026-03-10,25.4,3,mobile,email,0
744,4772,2026-04-01,4.3,4,mobile,social,0
745,2172,2026-03-14,5.3,8,desktop,paid,0
746,2091,2025-07-18,19.2,9,tablet,direct,0
747,4607,2024-08-08,48.9,4,mobile,paid,0
748,4668,2024-08-16,1.2,6,tablet,paid,0
749,2706,2025-08-21,1.5,5,desktop,organic,0
750,3275,2025-09-05,17.4,9,mobile,direct,0
751,1403,2025-11-10,4.2,4,mobile,direct,0
752,2220,2026-04-30,1.0,5,mobile,social,0
753,3747,2026-02-04,20.8,10,desktop,social,0
754,403,2024-07-11,3.0,4,mobile,paid,0
755,2514,2024-09-12,7.8,10,mobile,direct,0
756,4148,2025-01-29,20.0,7,desktop,organic,0
757,2997,2025-09-08,7.1,10,mobile,social,0
758,2135,2024-12-10,22.0,6,desktop,organic,0
759,2923,2026-04-23,1.2,4,mobile,organic,0
760,2345,2025-07-19,11.6,6,mobile,paid,0
761,374,2025-03-03,53.3,8,tablet,direct,0
762,3411,2024-06-16,12.1,3,mobile,email,1
763,2934,2026-07-21,18.8,4,mobile,organic,1
764,1668,2025-08-22,37.1,6,desktop,paid,0
765,290,2025-05-21,9.9,8,desktop,social,1
766,3698,2025-07-15,6.0,6,desktop,social,1
767,1447,2024-09-04,13.7,4,mobile,paid,1
768,3540,2026-02-13,24.9,8,mobile,direct,0
769,71,2025-04-12,5.7,3,mobile,paid,0
770,4252,2025-11-06,3.2,3,mobile,paid,0
771,4334,2025-06-15,20.9,8,mobile,direct,1
772,442,2024-11-03,7.3,7,desktop,email,0
773,3574,2025-05-04,9.7,11,desktop,organic,0
774,801,2025-07-20,18.7,6,mobile,paid,0
775,3109,2026-05-18,7.5,6,tablet,email,0
776,53,2024-08-20,6.5,10,desktop,paid,0
777,3301,2025-12-01,22.2,8,mobile,email,0
778,2766,2025-09-08,7.5,6,mobile,social,0
779,3181,2025-09-04,55.6,6,mobile,social,0
780,792,2024-10-04,10.1,5,mobile,email,0
781,1657,2026-02-06,3.9,5,mobile,paid,1
782,341,2026-03-23,5.8,6,mobile,paid,0
783,3259,2025-01-09,27.4,4,desktop,direct,0
784,2734,2025-10-12,6.2,8,desktop,paid,0
785,4724,2024-09-27,3.2,4,desktop,organic,1
786,341,2025-10-09,3.8,7,desktop,email,1
787,1132,2025-07-07,19.2,5,tablet,paid,0
788,2112,2026-06-15,27.5,3,mobile,email,0
789,4128,2025-05-30,4.9,7,desktop,organic,0
790,2481,2026-02-05,17.7,3,desktop,email,0
791,3721,2026-05-08,17.5,5,desktop,paid,0
792,1905,2026-04-20,6.4,9,mobile,organic,1
793,1232,2026-05-25,13.7,8,mobile,organic,0
794,1232,2026-07-21,13.6,6,mobile,email,0
795,2349,2024-12-31,3.0,9,mobile,direct,0
796,199,2024-10-07,62.3,9,tablet,organic,0
797,773,2025-10-02,27.3,7,mobile,organic,0
798,3284,2025-10-02,6.7,5,desktop,social,0
799,4445,2025-09-26,8.9,6,mobile,paid,0
800,2566,2026-06-11,21.4,7,desktop,organic,1
801,3865,2026-02-18,39.2,5,mobile,paid,1
802,3217,2026-01-28,15.6,12,mobile,paid,1
803,2046,2026-02-23,24.0,4,mobile,organic,1
804,2957,2025-04-04,10.2,6,mobile,direct,0
805,1758,2026-06-15,57.3,4,mobile,paid,1
806,2569,2024-09-14,2.0,7,mobile,social,0
807,3180,2026-02-14,3.8,11,desktop,social,0
808,111,2024-11-28,28.2,10,mobile,organic,0
809,934,2025-01-30,21.5,9,desktop,social,1
810,325,2026-04-30,6.4,7,desktop,email,1
811,3006,2024-11-25,5.3,4,desktop,social,0
812,4527,2025-12-12,4.9,6,mobile,organic,0
813,4987,2025-12-26,2.1,7,desktop,organic,0
814,1623,2025-01-26,7.0,5,mobile,paid,0
815,2660,2025-08-13,3.6,3,mobile,email,0
816,599,2025-09-03,6.9,10,mobile,direct,0
817,3465,2025-07-20,19.7,6,desktop,email,0
818,4983,2025-02-27,14.6,10,mobile,paid,0
819,2148,2024-09-26,23.2,4,mobile,direct,0
820,4526,2024-12-25,4.8,5,mobile,direct,0
821,2438,2024-12-03,12.3,5,desktop,organic,0
822,4424,2025-01-22,10.9,1,mobile,email,0
823,3641,2025-10-04,55.1,2,tablet,organic,0
824,4855,2024-11-06,5.1,5,desktop,social,0
825,1611,2025-11-18,11.3,4,desktop,email,1
826,2589,2025-06-17,8.2,5,desktop,paid,0
827,194,2024-07-22,14.2,5,desktop,organic,0
828,4506,2025-05-03,6.6,4,mobile,email,0
829,4993,2026-05-15,7.1,8,desktop,social,0
830,865,2026-06-13,8.5,5,mobile,direct,0
831,1272,2025-04-12,27.6,11,desktop,social,0
832,4264,2024-06-11,4.6,11,desktop,email,0
833,4224,2026-05-19,23.2,4,mobile,organic,0
834,4324,2024-06-12,25.8,9,mobile,direct,0
835,1325,2026-06-26,7.8,5,desktop,social,1
836,4965,2025-10-19,4.7,7,desktop,social,0
837,1846,2026-04-13,34.7,5,mobile,social,0
838,4725,2025-11-25,15.1,6,mobile,paid,0
839,1347,2026-04-26,14.4,10,mobile,paid,0
840,217,2024-09-25,7.3,6,desktop,email,0
841,4357,2025-04-01,18.6,9,mobile,email,0
842,483,2025-01-20,2.1,7,mobile,email,0
843,4810,2026-05-25,12.3,3,desktop,organic,0
844,4023,2024-08-04,4.6,5,mobile,paid,0
845,2659,2025-08-15,18.1,8,desktop,paid,1
846,2221,2024-07-27,1.8,8,desktop,direct,1
847,1804,2026-02-03,6.0,7,desktop,social,0
848,1169,2025-06-18,4.6,8,mobile,social,0
849,1444,2025-07-13,1.6,7,tablet,paid,0
850,4338,2024-09-18,2.0,3,mobile,paid,1
851,3025,2024-06-28,8.7,4,mobile,organic,0
852,4333,2025-11-09,22.4,10,desktop,organic,0
853,526,2025-02-26,21.3,7,desktop,social,0
854,1467,2025-08-12,1.8,5,mobile,direct,0
855,150,2026-07-21,5.3,10,tablet,direct,0
856,1212,2024-09-29,22.8,6,mobile,organic,1
857,1075,2025-05-24,15.2,4,mobile,organic,0
858,4615,2024-08-12,8.6,6,mobile,organic,0
859,4937,2025-11-12,5.8,13,mobile,organic,1
860,1167,2024-11-17,4.0,4,desktop,organic,0
861,878,2025-10-08,10.3,5,mobile,organic,0
862,4700,2024-10-08,9.5,3,desktop,paid,0
863,1712,2025-12-23,4.6,5,desktop,organic,1
864,4562,2025-04-24,7.6,7,tablet,organic,0
865,1438,2026-03-14,9.4,6,mobile,organic,0
866,3880,2026-03-29,28.1,4,mobile,organic,0
867,3040,2026-07-31,12.4,7,tablet,social,0
868,4893,2024-07-14,1.7,10,mobile,social,0
869,4129,2026-02-23,1.1,4,mobile,direct,0
870,551,2025-07-04,1.3,7,mobile,organic,0
871,2302,2026-02-04,11.8,7,mobile,paid,0
872,862,2024-09-01,6.5,6,tablet,email,0
873,1592,2024-08-24,21.5,5,desktop,organic,0
874,3918,2024-07-11,44.5,5,mobile,direct,1
875,3707,2024-06-30,12.3,7,mobile,direct,0
876,2751,2024-07-10,21.7,3,mobile,direct,0
877,3625,2024-12-27,1.7,5,desktop,direct,1
878,3159,2025-01-19,19.3,3,tablet,paid,0
879,363,2024-08-21,19.7,7,mobile,paid,0
880,4026,2024-11-28,10.2,9,mobile,paid,1
881,3758,2025-07-08,6.7,2,desktop,social,0
882,867,2026-06-13,2.2,5,tablet,organic,1
883,3798,2024-12-29,10.4,5,tablet,email,0
884,158,2024-09-20,1.3,3,mobile,direct,0
885,259,2025-03-08,5.9,7,tablet,organic,0
886,649,2025-03-27,19.8,3,desktop,organic,1
887,4838,2026-04-28,7.4,5,mobile,direct,0
888,3,2026-04-29,7.7,8,mobile,organic,0
889,1858,2026-02-22,75.7,4,mobile,paid,0
890,36,2026-02-19,2.1,9,mobile,paid,0
891,4554,2025-10-28,23.0,4,mobile,direct,1
892,3450,2026-04-09,11.9,6,tablet,organic,1
893,3368,2025-06-25,36.1,5,mobile,email,0
894,1338,2026-03-05,20.5,4,mobile,social,0
895,4591,2025-12-18,7.1,7,desktop,direct,0
896,164,2025-01-16,2.2,6,mobile,email,0
897,1805,2024-11-15,25.6,6,mobile,social,1
898,3980,2026-08-06,10.0,7,desktop,email,0
899,3846,2026-03-02,7.6,4,mobile,organic,0
900,424,2025-04-26,3.9,6,desktop,paid,0
901,1923,2024-07-17,21.9,9,mobile,direct,0
902,3746,2024-11-18,6.4,3,desktop,organic,0
903,3716,2026-03-02,5.3,6,mobile,organic,1
904,286,2025-02-22,4.9,10,desktop,direct,0
905,3858,2024-12-21,1.5,7,mobile,social,0
906,788,2025-04-23,4.2,6,mobile,social,0
907,3503,2025-01-20,4.3,8,desktop,organic,1
908,482,2025-12-19,25.4,8,mobile,organic,0
909,625,2025-05-15,25.3,6,desktop,email,0
910,3598,2024-07-19,8.0,6,mobile,direct,1
911,4205,2026-06-20,32.3,6,mobile,organic,0
912,3460,2024-12-28,12.2,5,mobile,direct,0
913,402,2026-01-21,16.0,3,tablet,organic,0
914,2435,2026-01-03,6.5,8,desktop,email,0
915,2880,2024-07-08,8.8,6,mobile,organic,0
916,631,2024-08-12,17.6,4,mobile,social,0
917,3402,2025-06-14,22.2,5,mobile,direct,1
918,582,2024-09-07,10.0,8,mobile,paid,0
919,2488,2024-06-02,22.8,9,mobile,direct,0
920,480,2025-04-28,3.0,9,mobile,direct,0
921,4836,2024-11-20,2.0,5,mobile,organic,0
922,2540,2024-10-16,9.6,4,mobile,organic,0
923,1849,2026-05-30,3.1,3,mobile,organic,0
924,214,2024-06-25,53.5,5,mobile,direct,0
925,2985,2025-10-05,32.8,5,desktop,organic,0
926,542,2025-09-10,5.1,8,desktop,paid,0
927,1510,2024-11-04,10.5,7,desktop,email,0
928,1738,2025-10-04,12.9,10,mobile,organic,0
929,3987,2026-06-16,20.2,4,mobile,organic,0
930,2078,2026-01-15,15.8,4,mobile,paid,0
931,2507,2024-07-27,5.7,6,tablet,organic,0
932,3147,2026-01-06,7.4,8,mobile,direct,0
933,68,2025-04-07,5.4,4,tablet,organic,0
934,1136,2025-02-27,1.6,3,desktop,email,1
935,4900,2026-02-06,25.6,6,mobile,organic,0
936,1587,2024-08-09,1.1,6,desktop,direct,0
937,1962,2026-06-23,6.4,6,mobile,paid,0
938,4351,2024-06-30,7.7,3,tablet,organic,0
939,2830,2025-08-19,3.1,7,mobile,organic,0
940,4713,2026-02-07,46.0,3,desktop,paid,1
941,1738,2025-09-27,3.4,8,mobile,organic,0
942,2149,2025-12-29,6.4,2,mobile,paid,0
943,4407,2025-06-04,34.4,5,tablet,organic,1
944,664,2025-01-06,20.5,3,desktop,direct,0
945,4362,2025-03-25,4.6,10,mobile,organic,0
946,624,2024-12-25,3.7,3,mobile,direct,0
947,3651,2025-12-22,31.6,7,mobile,social,0
948,374,2024-07-30,30.0,3,tablet,paid,0
949,1524,2025-01-19,10.6,3,mobile,social,0
950,4256,2024-10-02,2.4,7,desktop,direct,0
951,2170,2025-03-06,9.0,4,desktop,organic,0
952,2071,2024-10-12,37.9,3,mobile,direct,1
953,2373,2025-11-30,15.5,8,mobile,organic,0
954,500,2024-12-07,1.5,6,mobile,email,0
955,90,2026-07-12,4.3,9,desktop,direct,0
956,2171,2025-04-02,5.9,6,mobile,social,0
957,2046,2025-06-03,9.0,9,mobile,organic,0
958,3370,2024-09-20,27.6,7,desktop,organic,0
959,4819,2025-02-21,11.6,5,mobile,email,0
960,3056,2025-10-08,34.0,6,desktop,email,0
961,4229,2026-05-11,38.0,7,desktop,organic,0
962,4245,2025-04-02,1.2,6,mobile,organic,0
963,2356,2025-06-22,3.3,2,tablet,organic,0
964,3649,2025-10-14,13.2,6,tablet,direct,0
965,3549,2025-06-29,13.2,4,tablet,organic,0
966,2132,2026-01-16,10.8,6,mobile,direct,0
967,3379,2026-01-31,11.9,7,mobile,direct,0
968,4794,2024-08-22,3.4,7,mobile,direct,1
969,917,2025-08-03,27.6,5,desktop,email,0
970,1150,2025-04-08,4.2,8,desktop,social,0
971,3119,2026-07-07,8.2,5,desktop,email,0
972,2950,2024-09-10,14.8,8,desktop,direct,0
973,1346,2024-07-17,14.4,11,mobile,paid,0
974,696,2025-01-06,5.9,2,mobile,social,0
975,803,2026-02-06,18.7,11,mobile,social,0
976,163,2024-12-17,10.6,6,tablet,social,0
977,2785,2026-04-19,4.6,10,mobile,paid,0
978,736,2026-04-28,3.5,6,mobile,direct,0
979,3627,2026-03-09,12.9,3,mobile,direct,0
980,3760,2026-05-20,6.5,7,mobile,paid,1
981,4050,2024-10-11,13.4,8,mobile,paid,0
982,1112,2025-07-02,15.0,5,mobile,paid,0
983,997,2026-06-05,2.7,6,desktop,paid,1
984,4252,2024-12-07,7.3,4,mobile,direct,0
985,2655,2025-02-23,5.6,3,mobile,organic,0
986,807,2025-04-16,3.3,2,mobile,paid,0
987,382,2025-03-01,14.3,4,desktop,email,0
988,2164,2025-01-16,10.8,6,tablet,social,0
989,1271,2026-03-22,28.0,4,tablet,paid,0
990,4102,2026-04-24,16.8,6,mobile,direct,0
991,2821,2025-11-27,8.5,4,mobile,direct,0
992,612,2026-02-04,14.6,3,mobile,direct,0
993,4084,2025-07-03,14.8,5,desktop,paid,1
994,3977,2024-12-30,17.6,5,desktop,paid,0
995,1452,2025-08-03,14.3,12,desktop,organic,0
996,1774,2025-01-01,7.3,5,mobile,social,0
997,1481,2025-12-06,8.8,10,desktop,direct,1
998,790,2026-02-15,2.0,11,mobile,social,0
999,508,2026-02-26,1.9,5,desktop,email,0
1000,751,2024-11-08,4.6,8,mobile,paid,0
1001,837,2026-04-28,59.1,7,desktop,direct,1
1002,2687,2024-10-12,6.1,7,desktop,organic,0
1003,1085,2025-04-25,8.5,5,tablet,social,0
1004,3164,2026-04-09,7.9,5,desktop,email,0
1005,2048,2025-04-03,17.6,7,tablet,organic,0
1006,1668,2026-04-08,1.5,5,mobile,paid,0
1007,3791,2025-02-27,7.3,6,desktop,direct,0
1008,3746,2025-10-22,9.3,5,desktop,paid,0
1009,3255,2025-02-11,32.6,7,mobile,organic,0
1010,4389,2025-09-15,7.4,6,mobile,social,0
1011,544,2026-04-30,29.4,3,desktop,organic,0
1012,3469,2025-05-28,4.7,3,desktop,direct,0
1013,4050,2025-08-24,19.1,6,tablet,social,0
1014,240,2025-11-16,14.3,9,mobile,direct,0
1015,1629,2026-01-19,22.7,6,desktop,organic,0
1016,1742,2025-04-14,2.3,6,mobile,direct,0
1017,3178,2024-11-10,14.3,4,desktop,direct,1
1018,4279,2025-11-16,14.0,13,mobile,paid,0
1019,2229,2026-02-17,6.5,7,mobile,paid,0
1020,860,2024-10-18,21.2,6,mobile,paid,0
1021,2162,2025-01-21,4.5,5,desktop,organic,0
1022,4197,2024-11-05,44.8,7,mobile,paid,0
1023,1613,2026-01-15,11.6,8,desktop,organic,0
1024,2335,2026-02-11,2.9,4,tablet,organic,0
1025,845,2025-02-03,14.9,3,desktop,organic,0
1026,686,2025-10-20,1.2,7,desktop,organic,0
1027,4944,2026-07-21,12.9,6,mobile,organic,0
1028,314,2025-01-13,1.9,8,tablet,email,0
1029,542,2024-10-10,18.8,6,desktop,organic,1
1030,2204,2026-04-24,32.5,7,mobile,email,0
1031,2951,2024-10-29,15.4,5,mobile,organic,0
1032,2881,2024-08-16,6.3,9,mobile,paid,0
1033,3740,2024-08-11,6.5,8,mobile,social,1
1034,1761,2025-08-27,4.4,7,mobile,social,0
1035,4438,2026-03-04,12.8,2,mobile,organic,0
1036,1478,2026-04-16,10.7,3,desktop,social,0
1037,2229,2025-04-06,6.7,5,tablet,organic,0
1038,4382,2025-06-11,19.7,4,mobile,social,0
1039,2405,2026-04-14,13.6,7,mobile,direct,0
1040,2747,2025-01-07,9.8,8,desktop,email,0
1041,2769,2024-12-21,7.6,6,mobile,social,0
1042,425,2025-12-01,19.9,5,desktop,social,0
1043,2376,2025-04-12,6.7,10,mobile,social,1
1044,2564,2024-06-07,6.2,3,mobile,organic,0
1045,4992,2024-06-10,8.3,5,desktop,organic,0
1046,1882,2025-12-07,6.2,4,mobile,organic,0
1047,626,2024-12-14,26.1,4,mobile,organic,0
1048,3490,2024-12-07,25.8,8,mobile,organic,0
1049,605,2025-09-12,10.4,4,mobile,social,0
1050,1435,2024-09-07,4.8,8,tablet,paid,0
