"customer_id","country","age","device","premium_user","orders_count","total_revenue","avg_order_value","sessions_count","avg_session_duration","avg_pages_viewed","is_churned"
"1078","UA","40","mobile","1","4","273","68","31","13.38","5.84","1"
"626","UA","24","mobile","0","5","274","55","24","11.16","5.71","1"
"4676","UA","38","desktop","0","4","274","69","19","10.52","5.32","1"
"3496","PL","55","mobile","0","5","275","55","26","13.58","5.54","0"
"1155","PL","31","mobile","0","5","275","55","27","11.76","6.63","1"
"352","UA","26","desktop","0","5","275","55","16","9.76","6.75","1"
"2737","UA","64","desktop","1","5","275","55","22","12.48","6.27","0"
"562","UA","47","mobile","0","6","276","46","18","10.46","7.39","1"
"1414","UA","19","desktop","0","7","276","39","23","14.64","6.17","0"
"1284","UA","29","mobile","0","4","276","69","28","17.76","6.14","1"
"2117","CZ","20","desktop","1","5","277","55","25","8.98","5.84","0"
"2856","UA","45","tablet","0","4","277","69","31","12.49","6.42","0"
"1934","UA","37","mobile","1","5","277","55","30","13.73","7.07","1"
"3171","UA","23","mobile","1","6","277","46","21","10.0","6.05","1"
"3944","PL","69","desktop","0","6","277","46","29","12.72","5.76","1"
"4719","UA","62","mobile","0","8","278","35","20","12.85","6.45","0"
"1126","PL","44","mobile","1","6","278","46","24","13.42","6.75","1"
"821","PL","38","desktop","1","5","278","56","29","14.24","6.14","1"
"2041","UA","63","mobile","0","5","278","56","22","12.41","6.27","1"
"1055","UA","40","desktop","0","4","278","70","22","11.06","5.45","1"
"4801","UA","58","mobile","1","4","279","70","21","10.89","5.86","1"
"1875","UA","27","desktop","0","5","279","56","30","10.0","6.0","1"
"1991","UA","41","tablet","1","3","279","93","17","11.85","5.94","1"
"643","HU","42","tablet","0","5","279","56","20","11.93","6.1","0"
"3057","PL","24","desktop","0","6","279","47","27","15.5","5.89","0"
"2392","CZ","59","mobile","0","4","279","70","19","14.01","6.0","0"
"2999","PL","57","desktop","0","5","279","56","12","10.89","6.5","1"
"785","CZ","55","mobile","0","3","279","93","19","11.18","6.11","1"
"339","CZ","39","desktop","0","5","280","56","11","13.61","5.09","1"
"2542","HU","70","mobile","1","5","280","56","19","19.63","5.32","1"
"1674","SK","39","mobile","1","5","280","56","29","8.38","6.9","0"
"2104","SK","70","desktop","0","6","280","47","21","13.83","6.81","0"
"2551","UA","68","desktop","0","4","280","70","29","17.73","6.62","0"
"4830","HU","66","desktop","0","4","281","70","22","10.1","5.64","1"
"1924","PL","29","desktop","0","6","282","47","34","15.39","5.71","1"
"3347","HU","50","mobile","0","4","282","71","27","14.55","6.52","1"
"3915","UA","19","mobile","0","5","282","56","24","15.39","5.63","1"
"36","UA","46","mobile","0","6","282","47","34","14.12","6.44","1"
"1629","UA","22","mobile","0","4","282","71","21","10.37","6.76","1"
"3941","PL","34","mobile","0","5","282","56","18","10.83","6.5","1"
"2039","UA","31","mobile","0","6","283","47","23","14.66","6.04","1"
"4746","PL","31","mobile","0","3","283","94","20","12.92","5.85","1"
"2691","HU","36","desktop","0","6","284","47","16","8.86","6.31","1"
"1905","HU","64","desktop","0","5","284","57","18","19.29","6.22","1"
"1304","UA","67","desktop","0","6","284","47","28","15.15","5.29","0"
"856","SK","52","desktop","0","4","284","71","23","11.18","6.52","1"
"4884","CZ","64","desktop","1","5","284","57","21","21.13","6.67","1"
"2904","UA","65","mobile","0","5","284","57","23","11.43","7.22","1"
"4391","PL","56","mobile","0","5","284","57","27","10.8","5.26","1"
"4932","PL","44","mobile","0","7","285","41","25","10.16","6.2","1"
"1759","CZ","25","mobile","0","5","285","57","23","18.32","7.04","1"
"656","UA","31","desktop","1","4","285","71","24","14.09","7.0","0"
"2300","PL","35","mobile","1","4","286","72","28","12.22","6.11","0"
"2244","HU","46","mobile","1","5","286","57","25","11.23","5.76","1"
"3273","UA","60","mobile","1","5","286","57","27","13.33","6.19","0"
"2544","CZ","63","mobile","1","7","286","41","21","20.0","6.43","0"
"1746","UA","64","desktop","0","4","286","72","18","8.54","6.17","1"
"2569","PL","52","mobile","0","3","286","95","20","8.44","5.3","1"
"2642","UA","45","desktop","0","6","287","48","24","21.72","5.5","0"
"4512","UA","44","desktop","1","7","287","41","25","9.92","6.08","0"
"326","CZ","46","desktop","0","5","287","57","23","11.43","6.35","1"
"1056","SK","57","mobile","0","6","287","48","28","11.06","5.61","1"
"104","UA","49","mobile","1","7","288","41","15","10.53","5.6","1"
"1389","UA","20","tablet","0","5","288","58","26","11.42","5.62","1"
"885","PL","20","mobile","0","3","288","96","19","8.95","6.37","1"
"4249","UA","52","mobile","0","4","288","72","29","10.23","6.72","1"
"831","UA","63","desktop","0","5","288","58","29","12.14","5.97","0"
"429","SK","44","mobile","1","5","288","58","22","17.76","5.64","1"
"3388","UA","43","mobile","1","5","288","58","16","8.29","6.38","1"
"2599","UA","49","mobile","1","5","288","58","18","15.48","6.0","0"
"2531","PL","67","desktop","1","4","289","72","24","12.35","6.17","0"
"4429","PL","66","mobile","0","7","289","41","18","10.6","5.94","0"
"971","CZ","30","mobile","0","6","289","48","23","10.64","5.13","1"
"1607","SK","25","mobile","0","6","289","48","25","14.9","6.72","1"
"3564","PL","55","desktop","0","4","289","72","20","9.18","5.25","1"
"2064","CZ","45","mobile","1","3","290","97","23","14.04","6.0","1"
"344","SK","62","mobile","0","6","290","48","24","11.85","5.58","1"
"3789","UA","33","tablet","0","5","290","58","17","16.33","6.41","1"
"1423","UA","38","mobile","0","5","290","58","45","15.2","5.56","1"
"976","SK","55","mobile","0","5","291","58","24","14.09","6.0","0"
"3348","SK","59","mobile","0","5","291","58","40","12.28","5.88","1"
"3305","CZ","34","mobile","0","5","291","58","25","9.68","6.6","1"
"1871","CZ","70","desktop","0","6","291","49","17","19.19","6.53","1"
"4362","UA","64","desktop","0","5","291","58","30","12.46","5.97","1"
"4587","UA","57","mobile","1","5","292","58","18","17.51","5.94","1"
"2478","PL","63","tablet","1","5","292","58","22","13.0","6.14","0"
"4876","UA","46","mobile","0","5","292","58","19","10.29","6.42","1"
"3056","CZ","20","mobile","1","6","293","49","27","16.21","5.78","0"
"4005","CZ","23","desktop","0","5","293","59","23","17.46","6.17","0"
"1475","PL","47","desktop","0","5","293","59","31","12.81","6.52","1"
"3001","UA","22","desktop","0","3","293","98","27","9.12","6.41","1"
"4794","UA","30","mobile","0","3","293","98","26","17.69","6.0","1"
"2055","SK","57","desktop","0","6","293","49","25","11.53","6.08","0"
"2650","UA","23","mobile","0","3","294","98","29","8.41","6.38","1"
"1006","UA","41","desktop","0","4","294","74","22","12.39","5.86","1"
"4014","PL","36","tablet","0","5","294","59","17","9.06","7.35","1"
"4540","SK","27","mobile","1","4","294","74","31","13.33","4.97","0"
"98","CZ","27","mobile","0","7","294","42","28","9.96","6.11","0"
"1182","UA","52","desktop","0","5","294","59","32","13.71","5.5","1"
"1163","UA","55","desktop","1","3","294","98","26","12.88","5.85","0"
"398","UA","64","desktop","0","6","294","49","29","12.26","5.45","1"
"1031","HU","36","desktop","0","6","294","49","21","14.5","6.38","0"
"1240","UA","46","mobile","1","4","294","74","22","16.29","6.0","1"
"2707","SK","60","mobile","0","6","295","49","10","17.28","6.2","1"
"2933","CZ","32","mobile","0","6","295","49","24","11.92","6.33","0"
"3309","UA","37","mobile","0","2","295","148","18","13.58","5.5","1"
"2082","PL","22","mobile","0","4","295","74","25","10.51","5.36","1"
"1121","PL","49","desktop","0","4","295","74","31","14.08","5.97","1"
"3559","UA","24","mobile","0","7","295","42","23","16.04","5.57","1"
"2189","HU","64","mobile","0","4","296","74","23","13.2","5.65","1"
"2480","HU","31","desktop","0","6","296","49","25","13.33","6.44","0"
"4377","CZ","46","mobile","1","6","296","49","27","11.93","5.59","1"
"892","CZ","21","mobile","1","4","296","74","25","12.37","6.52","1"
"695","UA","46","mobile","0","7","296","42","19","13.02","5.68","0"
"3697","HU","30","desktop","0","4","296","74","24","11.18","5.88","1"
"4402","UA","52","mobile","0","5","297","59","25","12.07","5.2","1"
"640","PL","49","desktop","1","5","297","59","26","11.15","6.15","0"
"1947","UA","54","mobile","0","4","297","74","24","10.35","5.58","1"
"810","SK","37","desktop","0","5","298","60","22","11.27","5.18","1"
"2758","PL","30","desktop","1","4","298","75","19","13.75","6.68","1"
"4658","PL","53","desktop","1","4","298","75","25","15.94","5.12","1"
"1614","PL","62","desktop","0","8","298","37","28","11.48","5.29","1"
"723","PL","65","mobile","0","5","298","60","21","16.4","6.05","1"
"4913","UA","43","mobile","1","4","299","75","30","12.95","5.77","1"
"173","UA","41","mobile","0","4","299","75","22","16.27","6.73","1"
"45","PL","70","desktop","0","7","299","43","21","16.93","5.95","0"
"486","CZ","38","desktop","1","5","299","60","15","17.39","6.53","0"
"1328","SK","45","tablet","0","6","299","50","32","12.8","5.84","0"
"1315","PL","41","mobile","0","6","299","50","25","15.3","5.48","0"
"1900","SK","50","mobile","0","5","299","60","23","13.19","6.04","0"
"3748","UA","26","mobile","0","6","300","50","19","16.49","6.16","0"
"2060","HU","70","desktop","0","5","300","60","30","14.45","6.47","1"
"39","UA","59","mobile","0","5","300","60","26","10.25","5.96","0"
"2508","UA","63","mobile","0","6","300","50","19","15.3","6.26","1"
"3957","PL","66","mobile","1","5","300","60","16","10.03","5.69","1"
"1634","UA","60","desktop","1","5","300","60","22","13.67","6.09","0"
"4067","UA","49","mobile","0","5","300","60","27","11.9","5.85","0"
"2550","UA","18","tablet","1","5","300","60","18","15.22","4.94","1"
"953","UA","63","desktop","0","4","301","75","27","14.95","6.78","1"
"1467","CZ","46","mobile","0","5","301","60","17","15.06","5.82","1"
"4597","SK","32","tablet","0","4","301","75","23","13.99","6.39","1"
"4485","UA","26","mobile","0","6","301","50","25","19.29","5.6","1"
"1371","UA","48","mobile","1","6","301","50","24","11.16","6.08","0"
"2183","UA","45","desktop","0","4","301","75","19","15.53","5.16","1"
"4766","CZ","25","mobile","1","4","302","76","25","15.5","6.52","1"
"1894","HU","43","mobile","0","4","302","76","30","13.37","6.63","1"
"1736","SK","66","mobile","0","6","302","50","30","12.21","5.87","0"
"1589","CZ","54","mobile","0","6","302","50","23","8.8","7.3","1"
"2324","UA","29","desktop","1","7","303","43","26","11.64","5.96","1"
"915","UA","21","mobile","0","3","303","101","24","11.06","5.75","1"
"3976","CZ","22","mobile","0","5","303","61","21","12.66","6.57","1"
"1326","HU","36","tablet","0","6","303","51","19","11.78","5.32","1"
"4188","UA","34","mobile","0","6","303","51","34","9.53","5.85","0"
"1298","PL","38","mobile","0","3","304","101","25","11.94","5.8","1"
"607","CZ","51","desktop","0","6","304","51","21","10.18","5.71","1"
"3925","PL","27","mobile","0","7","304","43","21","16.04","6.05","0"
"2738","UA","19","desktop","1","3","304","101","21","11.8","5.81","1"
"3328","UA","44","mobile","0","5","304","61","30","10.62","6.63","1"
"4544","HU","20","desktop","0","5","305","61","20","9.77","6.55","1"
"222","PL","28","mobile","0","7","305","44","23","14.5","6.09","1"
"3116","PL","32","desktop","1","5","305","61","21","8.99","6.43","1"
"2834","UA","62","desktop","0","6","305","51","20","6.8","5.7","1"
"2226","UA","64","mobile","1","5","305","61","26","14.48","6.04","1"
"3787","CZ","48","desktop","0","4","305","76","32","12.35","6.09","1"
"4760","UA","21","mobile","1","4","305","76","23","10.57","6.04","0"
"1966","UA","43","mobile","0","6","306","51","32","13.09","6.09","0"
"4136","CZ","41","mobile","0","7","306","44","19","13.31","5.89","1"
"2846","UA","23","desktop","1","4","307","77","23","16.17","6.13","1"
"1484","SK","45","mobile","0","5","307","61","20","12.62","6.4","0"
"4970","PL","52","mobile","0","4","307","77","33","10.26","5.82","0"
"2427","PL","23","desktop","0","6","307","51","24","17.0","6.46","0"
"4819","CZ","47","mobile","0","8","307","38","19","11.28","6.74","1"
"1307","SK","62","desktop","0","7","307","44","30","15.37","5.43","0"
"3391","HU","24","mobile","0","8","308","39","20","10.97","5.85","0"
"3296","PL","57","desktop","1","5","308","62","26","14.75","5.69","1"
"1422","HU","39","tablet","0","3","308","103","22","13.87","6.18","1"
"1683","UA","26","tablet","0","4","308","77","31","9.18","5.32","1"
"423","PL","30","mobile","0","6","309","52","20","11.7","5.75","1"
"1888","CZ","41","mobile","0","5","309","62","25","13.07","5.76","1"
"2356","CZ","26","desktop","0","6","309","52","26","13.71","5.73","0"
"116","UA","66","desktop","0","5","310","62","29","18.97","5.48","1"
"4959","UA","27","desktop","0","5","310","62","20","9.68","6.3","1"
"2908","UA","20","mobile","0","6","310","52","25","11.76","6.56","1"
"3313","UA","34","mobile","1","5","311","62","25","11.9","6.16","1"
"512","UA","22","desktop","0","4","311","78","31","13.21","6.32","1"
"4186","HU","46","mobile","1","4","311","78","26","13.17","5.54","1"
"3053","UA","47","desktop","0","4","311","78","27","10.44","6.22","0"
"530","SK","58","mobile","0","5","312","62","23","14.39","6.26","1"
"889","SK","27","mobile","0","6","312","52","30","16.93","5.7","1"
"4705","HU","29","desktop","0","4","312","78","20","9.52","5.65","1"
"3888","CZ","40","mobile","0","5","312","62","26","14.29","6.5","1"
"1041","CZ","55","mobile","0","5","312","62","27","9.22","5.41","1"
"3632","CZ","66","mobile","0","4","313","78","24","14.71","6.21","1"
"4176","CZ","67","mobile","0","4","314","79","25","10.76","6.08","0"
"4174","UA","67","mobile","1","8","314","39","27","15.13","5.67","0"
"1080","UA","19","desktop","0","4","314","79","30","14.43","6.17","0"
"2388","UA","39","desktop","1","3","314","105","22","12.45","6.18","1"
"1291","PL","56","mobile","1","5","314","63","28","15.33","5.86","0"
"2479","UA","65","desktop","0","4","314","79","30","11.85","6.13","1"
"4549","CZ","35","mobile","1","5","315","63","21","13.68","6.33","1"
"954","HU","31","tablet","0","7","315","45","21","13.34","5.95","0"
"224","UA","44","mobile","0","7","315","45","25","16.65","6.96","0"
"1691","CZ","26","desktop","1","7","315","45","20","9.44","5.95","1"
"2330","PL","24","mobile","0","4","317","79","26","16.77","6.38","1"
"2349","UA","50","mobile","0","5","317","63","25","14.21","6.16","0"
"2663","UA","41","mobile","0","8","317","40","24","16.45","6.04","0"
"2647","UA","42","mobile","0","6","317","53","19","12.65","5.05","1"
"3749","CZ","29","mobile","0","5","317","63","21","10.34","6.1","1"
"3311","PL","62","desktop","0","7","317","45","25","16.66","6.32","0"
"316","UA","44","mobile","1","6","317","53","18","14.83","5.56","1"
"3189","UA","24","mobile","1","4","317","79","27","9.14","5.59","1"
"57","PL","24","mobile","0","5","318","64","31","16.58","6.45","1"
"610","PL","64","mobile","0","7","318","45","30","16.52","5.27","0"
"42","UA","51","tablet","0","6","318","53","29","11.55","5.97","0"
"2617","UA","57","desktop","0","4","318","80","28","9.15","6.64","1"
"3243","CZ","68","mobile","0","5","318","64","19","12.35","5.58","1"
"462","UA","30","mobile","0","8","318","40","27","9.65","5.41","1"
"2136","SK","30","mobile","0","4","318","80","26","11.38","5.27","1"
"1866","CZ","52","mobile","1","5","318","64","25","12.58","5.64","1"
"120","UA","53","mobile","0","6","319","53","33","11.9","6.52","0"
"2692","CZ","50","desktop","0","6","319","53","25","14.01","5.52","1"
"175","UA","36","desktop","1","6","319","53","28","12.37","6.04","1"
"2474","SK","29","desktop","0","4","319","80","27","14.21","5.59","1"
"3662","CZ","30","desktop","0","5","319","64","23","14.91","5.74","1"
"1564","CZ","64","mobile","1","4","319","80","24","9.0","5.46","1"
"2863","UA","65","desktop","0","6","319","53","19","9.85","6.11","1"
"75","SK","30","desktop","0","4","319","80","26","11.12","5.85","1"
"508","CZ","62","mobile","0","5","319","64","32","11.68","6.09","1"
"3798","PL","20","desktop","1","4","319","80","28","14.95","6.14","1"
"2168","UA","28","mobile","0","5","319","64","23","8.36","5.96","1"
"4768","UA","51","mobile","0","4","320","80","26","11.18","5.08","1"
"4585","PL","53","mobile","0","5","320","64","19","9.62","5.32","1"
"4128","PL","39","mobile","0","5","321","64","26","16.79","7.12","1"
"3321","SK","37","mobile","0","7","321","46","29","13.04","5.93","0"
"1752","CZ","21","mobile","1","7","321","46","20","10.91","6.35","1"
"2803","UA","64","mobile","0","5","322","64","21","16.34","5.48","1"
"4337","UA","50","desktop","0","3","322","107","22","11.28","6.32","1"
"177","UA","50","desktop","1","4","322","81","34","14.86","5.44","1"
"4962","PL","32","desktop","0","6","323","54","28","15.77","5.11","1"
"4468","UA","25","mobile","0","6","323","54","26","10.61","6.12","1"
"2608","CZ","56","mobile","0","6","323","54","18","16.0","5.83","1"
"1263","SK","47","desktop","0","4","323","81","16","8.75","5.31","1"
"2015","HU","53","desktop","1","6","323","54","22","13.27","6.64","0"
"4786","PL","26","mobile","0","6","323","54","22","15.71","6.14","1"
